article_id,doi,article_url,source_issue_url,journal_key,journal_title,year,volume,issue_number,title_raw,title_clean_initial,authors,publication_date,online_publication_date,article_type,abstract_text,n_keywords,title_len,pub_year,flag_book_review,flag_editorial,flag_guide_for_authors,flag_notice,flag_correction,flag_comment_reply_letter,flag_front_back_matter,flag_any_nonresearch_candidate,flag_short_title_lt20
10.1016/s0197-4556(06)00071-2,10.1016/s0197-4556(06)00071-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000712,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,4.0,Editoral Board,Editoral Board,,2006,,journal-article,,0,14,2006.0,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2005.12.003,10.1016/j.aip.2005.12.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455605001140,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,1.0,News & Notes (33/1),News & Notes (33/1),,2006,,journal-article,,0,19,2006.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2006.05.004,10.1016/j.aip.2006.05.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000499,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,4.0,News & Notes (33/4),News & Notes (33/4),,2006,,journal-article,,0,19,2006.0,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(06)00094-3,10.1016/s0197-4556(06)00094-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000943,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,5.0,Editoral Board,Editoral Board,,2006,,journal-article,,0,14,2006.0,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2006.09.004,10.1016/j.aip.2006.09.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000888,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,5.0,News & Notes,News & Notes,,2006,,journal-article,,0,12,2006.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2006.04.004,10.1016/j.aip.2006.04.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000505,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,3.0,News & Notes (33/3),News & Notes (33/3),,2006,,journal-article,,0,19,2006.0,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(06)00010-4,10.1016/s0197-4556(06)00010-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000104,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,1.0,Guide for Authors,Guide for Authors,,2006,,journal-article,,0,17,2006.0,False,False,True,False,False,False,False,True,True
10.1016/s0197-4556(06)00034-7,10.1016/s0197-4556(06)00034-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000347,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,2.0,Guide for Authors,Guide for Authors,,2006,,journal-article,,0,17,2006.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2005.12.001,10.1016/j.aip.2005.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455605001139,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,3.0,Book review,Book review,Roberta Shoemaker-Beal,2006,,journal-article,,0,11,2006.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2005.12.002,10.1016/j.aip.2005.12.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455605001127,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,2.0,Book review,Book review,Cynthia F. Berrol,2006,,journal-article,,0,11,2006.0,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(06)00099-2,10.1016/s0197-4556(06)00099-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000992,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,5.0,Guide for Authors,Guide for Authors,,2006,,journal-article,,0,17,2006.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2005.10.004,10.1016/j.aip.2005.10.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455605000948,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,2.0,Video review,Video review,Marcia L. Rosal,2006,,journal-article,,0,12,2006.0,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(06)00076-1,10.1016/s0197-4556(06)00076-1,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000761,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,4.0,Guide for Authors,Guide for Authors,,2006,,journal-article,,0,17,2006.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2006.05.002,10.1016/j.aip.2006.05.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000475,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,4.0,Book review,Book review,Diana Milia,2006,,journal-article,,0,11,2006.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2006.01.004,10.1016/j.aip.2006.01.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000165,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,2.0,Book review,Book review,Mitchell Kossak,2006,,journal-article,,0,11,2006.0,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(06)00060-8,10.1016/s0197-4556(06)00060-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000608,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,3.0,Guide for Authors,Guide for Authors,,2006,,journal-article,,0,17,2006.0,False,False,True,False,False,False,False,True,True
10.1016/s0197-4556(06)00055-4,10.1016/s0197-4556(06)00055-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455606000554,,arts_in_psychotherapy,arts_in_psychotherapy,2006,33.0,3.0,Editoral board,Editoral board,,2006,,journal-article,,0,14,2006.0,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2006.11.003,10.1016/j.aip.2006.11.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455606001110,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,1.0,Book review,Book review,Nancy Slater,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.07.001,10.1016/j.aip.2007.07.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000627,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,4.0,The joy dance,The joy dance,Sabine C. Koch; Katharina Morlinghaus; Thomas Fuchs,2007,,journal-article,,0,13,2007.0,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(07)00036-6,10.1016/s0197-4556(07)00036-6,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000366,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,2.0,Guide for Authors,Guide for Authors,,2007,,journal-article,,0,17,2007.0,False,False,True,False,False,False,False,True,True
10.1016/s0197-4556(07)00012-3,10.1016/s0197-4556(07)00012-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000123,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,1.0,Guide for Authors,Guide for Authors,,2007,,journal-article,,0,17,2007.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2007.04.001,10.1016/j.aip.2007.04.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000433,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,3.0,Book review,Book review,Maxine Borowsky Junge,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.01.005,10.1016/j.aip.2007.01.005,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000226,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,2.0,Book review,Book review,Darlene Brooks,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.08.003,10.1016/j.aip.2007.08.003,https://linkinghub.elsevier.com/retrieve/pii/S019745560700069X,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,5.0,News & Notes (34/5),News & Notes (34/5),,2007,,journal-article,,0,19,2007.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2006.12.001,10.1016/j.aip.2006.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455606001122,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,1.0,News and Notes,News and Notes,,2007,,journal-article,,0,14,2007.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2007.08.002,10.1016/j.aip.2007.08.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000688,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,5.0,Book review,Book review,Frances F. Kaplan,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.08.001,10.1016/j.aip.2007.08.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000676,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,5.0,Book review,Book review,Barbara L. Wheeler,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.06.001,10.1016/j.aip.2007.06.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000597,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,4.0,Book review,Book review,Christine A. Korb,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.06.003,10.1016/j.aip.2007.06.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000615,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,4.0,News & Notes (34/4),News & Notes (34/4),,2007,,journal-article,,0,19,2007.0,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(07)00055-x,10.1016/s0197-4556(07)00055-x,https://linkinghub.elsevier.com/retrieve/pii/S019745560700055X,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,3.0,Guide for Authors,Guide for Authors,,2007,,journal-article,,0,17,2007.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2006.11.002,10.1016/j.aip.2006.11.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455606001109,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,1.0,Book review,Book review,Susan Kierr,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.01.006,10.1016/j.aip.2007.01.006,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000238,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,2.0,Book review,Book review,Donna J. Betts,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00102-5,10.1016/s0197-4556(07)00102-5,https://linkinghub.elsevier.com/retrieve/pii/S0197455607001025,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,5.0,Editoral Board,Editoral Board,,2007,,journal-article,,0,14,2007.0,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00031-7,10.1016/s0197-4556(07)00031-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000317,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,2.0,Editoral Board,Editoral Board,,2007,,journal-article,,0,14,2007.0,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00007-x,10.1016/s0197-4556(07)00007-x,https://linkinghub.elsevier.com/retrieve/pii/S019745560700007X,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,1.0,Editoral Board,Editoral Board,,2007,,journal-article,,0,14,2007.0,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00074-3,10.1016/s0197-4556(07)00074-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000743,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,4.0,Editoral board,Editoral board,,2007,,journal-article,,0,14,2007.0,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00050-0,10.1016/s0197-4556(07)00050-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000500,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,3.0,Editoral Board,Editoral Board,,2007,,journal-article,,0,14,2007.0,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00107-4,10.1016/s0197-4556(07)00107-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455607001074,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,5.0,Guide for Authors,Guide for Authors,,2007,,journal-article,,0,17,2007.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2007.04.002,10.1016/j.aip.2007.04.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000445,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,3.0,Book review,Book review,Beth A. Lucchi,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.04.004,10.1016/j.aip.2007.04.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000457,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,3.0,News & Notes,News & Notes,,2007,,journal-article,,0,12,2007.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2007.02.003,10.1016/j.aip.2007.02.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000263,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,2.0,News and Notes,News and Notes,,2007,,journal-article,,0,14,2007.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2007.06.002,10.1016/j.aip.2007.06.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000603,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,4.0,Book review,Book review,Susan C. Gardstrom,2007,,journal-article,,0,11,2007.0,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(07)00079-2,10.1016/s0197-4556(07)00079-2,https://linkinghub.elsevier.com/retrieve/pii/S0197455607000792,,arts_in_psychotherapy,arts_in_psychotherapy,2007,34.0,4.0,Guide for Authors,Guide for Authors,,2007,,journal-article,,0,17,2007.0,False,False,True,False,False,False,False,True,True
10.1016/s0197-4556(08)00032-4,10.1016/s0197-4556(08)00032-4,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000324,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,2.0,Guide for Authors,Guide for Authors,,2008,,journal-article,,0,17,2008.0,False,False,True,False,False,False,False,True,True
10.1016/s0197-4556(08)00051-8,10.1016/s0197-4556(08)00051-8,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000518,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,3.0,Guide for Authors,Guide for Authors,,2008,,journal-article,,0,17,2008.0,False,False,True,False,False,False,False,True,True
10.1016/j.aip.2008.08.002,10.1016/j.aip.2008.08.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000671,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,5.0,Book review,Book review,J.L. Murdoch,2008,,journal-article,,0,11,2008.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2008.08.003,10.1016/j.aip.2008.08.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000804,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,5.0,News and notes,News and notes,,2008,,journal-article,,0,14,2008.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2008.02.002,10.1016/j.aip.2008.02.002,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000191,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,2.0,Book review,Book review,Karen D. Goodman,2008,,journal-article,,0,11,2008.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2008.04.003,10.1016/j.aip.2008.04.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000415,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,3.0,News And Notes,News And Notes,,2008,,journal-article,,0,14,2008.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2008.02.001,10.1016/j.aip.2008.02.001,https://linkinghub.elsevier.com/retrieve/pii/S019745560800018X,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,2.0,Book review,Book review,Nancy Slater,2008,,journal-article,,0,11,2008.0,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(08)00088-9,10.1016/s0197-4556(08)00088-9,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000889,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,5.0,Editoral board,Editoral board,,2008,,journal-article,,0,14,2008.0,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2007.12.004,10.1016/j.aip.2007.12.004,https://linkinghub.elsevier.com/retrieve/pii/S0197455607001232,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,1.0,Book review,Book review,Barbara Banchero; Patrizia Pallaro,2008,,journal-article,,0,11,2008.0,True,False,False,False,False,False,False,True,True
10.1016/j.aip.2007.12.003,10.1016/j.aip.2007.12.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455607001220,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,1.0,Book review,Book review,Sarah C. Slayton,2008,,journal-article,,0,11,2008.0,True,False,False,False,False,False,False,True,True
10.1016/s0197-4556(08)00071-3,10.1016/s0197-4556(08)00071-3,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000713,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,4.0,Editoral Board,Editoral Board,,2008,,journal-article,,0,14,2008.0,False,True,False,False,False,False,False,True,True
10.1016/s0197-4556(08)00027-0,10.1016/s0197-4556(08)00027-0,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000270,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,2.0,Editoral Board,Editoral Board,,2008,,journal-article,,0,14,2008.0,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2007.12.001,10.1016/j.aip.2007.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0197455607001207,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,1.0,News And Notes,News And Notes,,2008,,journal-article,,0,14,2008.0,False,False,False,False,False,False,False,False,True
10.1016/j.aip.2008.02.003,10.1016/j.aip.2008.02.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000208,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,2.0,News amp; Notes,News amp; Notes,,2008,,journal-article,,0,15,2008.0,False,False,False,False,False,False,False,False,True
10.1016/s0197-4556(08)00008-7,10.1016/s0197-4556(08)00008-7,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000087,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,1.0,Editoral Board,Editoral Board,,2008,,journal-article,,0,14,2008.0,False,True,False,False,False,False,False,True,True
10.1016/j.aip.2008.06.003,10.1016/j.aip.2008.06.003,https://linkinghub.elsevier.com/retrieve/pii/S0197455608000580,,arts_in_psychotherapy,arts_in_psychotherapy,2008,35.0,4.0,NEWS AND NOTES,NEWS AND NOTES,,2008,,journal-article,,0,14,2008.0,False,False,False,False,False,False,False,False,True
