article_id,doi,article_url,source_issue_url,journal_key,journal_title,year,volume,issue_number,title_raw,title_clean_initial,authors,publication_date,online_publication_date,article_type,abstract_text,n_keywords,title_len,pub_year,flag_book_review,flag_editorial,flag_guide_for_authors,flag_notice,flag_correction,flag_comment_reply_letter,flag_front_back_matter,flag_any_nonresearch_candidate,flag_short_title_lt20
10.1016/s0005-7967(06)00053-2,10.1016/s0005-7967(06)00053-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796706000532,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00081-7,10.1016/s0005-7967(06)00081-7,https://linkinghub.elsevier.com/retrieve/pii/S0005796706000817,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,6,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00111-2,10.1016/s0005-7967(06)00111-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796706001112,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,7,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-7,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00124-0,10.1016/s0005-7967(06)00124-0,https://linkinghub.elsevier.com/retrieve/pii/S0005796706001240,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00148-3,10.1016/s0005-7967(06)00148-3,https://linkinghub.elsevier.com/retrieve/pii/S0005796706001483,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,9,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-9,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00187-2,10.1016/s0005-7967(06)00187-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796706001872,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,10,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-10,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00216-6,10.1016/s0005-7967(06)00216-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796706002166,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,11,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-11,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00242-7,10.1016/s0005-7967(06)00242-7,https://linkinghub.elsevier.com/retrieve/pii/S0005796706002427,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,12,List of Contents/Author Index for vol 44,List of Contents/Author Index for vol 44,,2006-12,,journal-article,,0,40,,False,False,False,False,False,False,True,True,False
10.1016/s0005-7967(06)00236-1,10.1016/s0005-7967(06)00236-1,https://linkinghub.elsevier.com/retrieve/pii/S0005796706002361,,behaviour_research_and_therapy,behaviour_research_and_therapy,2006,44.0,12,Editorial Board/Publication Information,Editorial Board/Publication Information,,2006-12,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00252-x,10.1016/s0005-7967(06)00252-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670600252X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,1,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-1,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00269-5,10.1016/s0005-7967(06)00269-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796706002695,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,2,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-2,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(06)00297-x,10.1016/s0005-7967(06)00297-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670600297X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,3,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-3,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00018-6,10.1016/s0005-7967(07)00018-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796707000186,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,4,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-4,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00043-5,10.1016/s0005-7967(07)00043-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796707000435,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00066-6,10.1016/s0005-7967(07)00066-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796707000666,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,6,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00085-x,10.1016/s0005-7967(07)00085-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670700085X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,7,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-7,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00128-3,10.1016/s0005-7967(07)00128-3,https://linkinghub.elsevier.com/retrieve/pii/S0005796707001283,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00151-9,10.1016/s0005-7967(07)00151-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796707001519,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,9,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-9,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00174-x,10.1016/s0005-7967(07)00174-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670700174X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,10,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-10,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00190-8,10.1016/s0005-7967(07)00190-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796707001908,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,11,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-11,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00210-0,10.1016/s0005-7967(07)00210-0,https://linkinghub.elsevier.com/retrieve/pii/S0005796707002100,,behaviour_research_and_therapy,behaviour_research_and_therapy,2007,45.0,12,Editorial Board/Publication Information,Editorial Board/Publication Information,,2007-12,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(07)00238-0,10.1016/s0005-7967(07)00238-0,https://linkinghub.elsevier.com/retrieve/pii/S0005796707002380,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,1,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-1,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00015-6,10.1016/s0005-7967(08)00015-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796708000156,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,2,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-2,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00037-5,10.1016/s0005-7967(08)00037-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796708000375,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,3,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-3,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00057-0,10.1016/s0005-7967(08)00057-0,https://linkinghub.elsevier.com/retrieve/pii/S0005796708000570,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,4,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-4,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00076-4,10.1016/s0005-7967(08)00076-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796708000764,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00095-8,10.1016/s0005-7967(08)00095-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796708000958,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,6,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00107-1,10.1016/s0005-7967(08)00107-1,https://linkinghub.elsevier.com/retrieve/pii/S0005796708001071,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,7,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-7,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00140-x,10.1016/s0005-7967(08)00140-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670800140X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00157-5,10.1016/s0005-7967(08)00157-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796708001575,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,9,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-9,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00173-3,10.1016/s0005-7967(08)00173-3,https://linkinghub.elsevier.com/retrieve/pii/S0005796708001733,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,10,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-10,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00193-9,10.1016/s0005-7967(08)00193-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796708001939,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,11,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-11,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00226-x,10.1016/s0005-7967(08)00226-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670800226X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2008,46.0,12,Editorial Board/Publication Information,Editorial Board/Publication Information,,2008-12,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(08)00256-8,10.1016/s0005-7967(08)00256-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796708002568,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,1,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-1,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00006-0,10.1016/s0005-7967(09)00006-0,https://linkinghub.elsevier.com/retrieve/pii/S0005796709000060,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,2,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-2,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00045-x,10.1016/s0005-7967(09)00045-x,https://linkinghub.elsevier.com/retrieve/pii/S000579670900045X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,3,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-3,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00061-8,10.1016/s0005-7967(09)00061-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796709000618,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,4,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-4,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00089-8,10.1016/s0005-7967(09)00089-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796709000898,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/j.brat.2009.02.001,10.1016/j.brat.2009.02.001,https://linkinghub.elsevier.com/retrieve/pii/S0005796709000345,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,5,Corrigendum to “The tripartite model for assessing symptoms of anxiety and depression: Psychometrics of the Dutch version of the mood and anxiety symptoms questionnaire” [Behaviour Research and Therapy 45/7 (2007) 1609–1617],Corrigendum to “The tripartite model for assessing symptoms of anxiety and depression: Psychometrics of the Dutch version of the mood and anxiety symptoms questionnaire” [Behaviour Research and Therapy 45/7 (2007) 1609–1617],E. de Beurs; M.E. den Hollander-Gijsman; S. Helmich; F.G. Zitman,2009-5,,journal-article,,0,224,,False,False,False,False,True,False,False,True,False
10.1016/s0005-7967(09)00098-9,10.1016/s0005-7967(09)00098-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796709000989,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,6,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00111-9,10.1016/s0005-7967(09)00111-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796709001119,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,7,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-7,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00150-8,10.1016/s0005-7967(09)00150-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796709001508,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00181-8,10.1016/s0005-7967(09)00181-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796709001818,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,9,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-9,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00203-4,10.1016/s0005-7967(09)00203-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796709002034,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,10,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-10,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00234-4,10.1016/s0005-7967(09)00234-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796709002344,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,11,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-11,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00252-6,10.1016/s0005-7967(09)00252-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796709002526,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,12,Editorial Board/Publication Information,Editorial Board/Publication Information,,2009-12,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/j.brat.2009.07.024,10.1016/j.brat.2009.07.024,https://linkinghub.elsevier.com/retrieve/pii/S0005796709001983,,behaviour_research_and_therapy,behaviour_research_and_therapy,2009,47.0,12,Inventing the wheel once more or learning from the history of psychotherapy research methodology: Reply to Gaudiano's comments on Öst's (2008) review,Inventing the wheel once more or learning from the history of psychotherapy research methodology: Reply to Gaudiano's comments on Öst's (2008) review,Lars-Göran Öst,2009-12,,journal-article,,0,149,,False,False,False,False,False,True,False,True,False
10.1016/s0005-7967(09)00276-9,10.1016/s0005-7967(09)00276-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796709002769,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,1,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-1,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(09)00295-2,10.1016/s0005-7967(09)00295-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796709002952,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,2,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-2,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00012-4,10.1016/s0005-7967(10)00012-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796710000124,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,3,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-3,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00027-6,10.1016/s0005-7967(10)00027-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796710000276,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,4,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-4,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00058-6,10.1016/s0005-7967(10)00058-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796710000586,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00074-4,10.1016/s0005-7967(10)00074-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796710000744,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,6,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00091-4,10.1016/s0005-7967(10)00091-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796710000914,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,7,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-7,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/j.brat.2010.05.016,10.1016/j.brat.2010.05.016,https://linkinghub.elsevier.com/retrieve/pii/S0005796710001129,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,8,"Overgeneralization from limited data: A commentary on Cooper et al., 2010","Overgeneralization from limited data: A commentary on Cooper et al., 2010",Robert W. Jeffery; Rona L. Levy,2010-8,,journal-article,,0,73,,False,False,False,False,False,True,False,True,False
10.1016/s0005-7967(10)00134-8,10.1016/s0005-7967(10)00134-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796710001348,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00153-1,10.1016/s0005-7967(10)00153-1,https://linkinghub.elsevier.com/retrieve/pii/S0005796710001531,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,9,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-9,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00169-5,10.1016/s0005-7967(10)00169-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796710001695,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,10,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-10,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00191-9,10.1016/s0005-7967(10)00191-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796710001919,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,11,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-11,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00206-8,10.1016/s0005-7967(10)00206-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796710002068,,behaviour_research_and_therapy,behaviour_research_and_therapy,2010,48.0,12,Editorial Board/Publication Information,Editorial Board/Publication Information,,2010-12,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(10)00240-8,10.1016/s0005-7967(10)00240-8,https://linkinghub.elsevier.com/retrieve/pii/S0005796710002408,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,1,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-1,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00003-9,10.1016/s0005-7967(11)00003-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796711000039,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,2,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-2,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/j.brat.2010.12.001,10.1016/j.brat.2010.12.001,https://linkinghub.elsevier.com/retrieve/pii/S0005796710002482,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,2,"Corrigendum to “The effects of mindfulness-based cognitive therapy on recurrence of depressive episodes, mental health and quality of life: A randomized controlled study” [Behaviour Research and Therapy 48 (2010) 738–746]","Corrigendum to “The effects of mindfulness-based cognitive therapy on recurrence of depressive episodes, mental health and quality of life: A randomized controlled study” [Behaviour Research and Therapy 48 (2010) 738–746]",K.A. Godfrin; C. van Heeringen,2011-2,,journal-article,,0,221,,False,False,False,False,True,False,False,True,False
10.1016/s0005-7967(11)00029-5,10.1016/s0005-7967(11)00029-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796711000295,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,3,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-3,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00045-3,10.1016/s0005-7967(11)00045-3,https://linkinghub.elsevier.com/retrieve/pii/S0005796711000453,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,4,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-4,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00067-2,10.1016/s0005-7967(11)00067-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796711000672,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00093-3,10.1016/s0005-7967(11)00093-3,https://linkinghub.elsevier.com/retrieve/pii/S0005796711000933,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,6-7,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00118-5,10.1016/s0005-7967(11)00118-5,https://linkinghub.elsevier.com/retrieve/pii/S0005796711001185,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00143-4,10.1016/s0005-7967(11)00143-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796711001434,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,9,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-9,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00167-7,10.1016/s0005-7967(11)00167-7,https://linkinghub.elsevier.com/retrieve/pii/S0005796711001677,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,10,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-10,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00205-1,10.1016/s0005-7967(11)00205-1,https://linkinghub.elsevier.com/retrieve/pii/S0005796711002051,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,11,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-11,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00232-4,10.1016/s0005-7967(11)00232-4,https://linkinghub.elsevier.com/retrieve/pii/S0005796711002324,,behaviour_research_and_therapy,behaviour_research_and_therapy,2011,49.0,12,Editorial Board/Publication Information,Editorial Board/Publication Information,,2011-12,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(11)00252-x,10.1016/s0005-7967(11)00252-x,https://linkinghub.elsevier.com/retrieve/pii/S000579671100252X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,1,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-1,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(12)00004-6,10.1016/s0005-7967(12)00004-6,https://linkinghub.elsevier.com/retrieve/pii/S0005796712000046,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,2,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-2,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(12)00023-x,10.1016/s0005-7967(12)00023-x,https://linkinghub.elsevier.com/retrieve/pii/S000579671200023X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,3,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-3,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(12)00040-x,10.1016/s0005-7967(12)00040-x,https://linkinghub.elsevier.com/retrieve/pii/S000579671200040X,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,4,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-4,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(12)00062-9,10.1016/s0005-7967(12)00062-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796712000629,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,5,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-5,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(12)00078-2,10.1016/s0005-7967(12)00078-2,https://linkinghub.elsevier.com/retrieve/pii/S0005796712000782,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,6,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-6,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
10.1016/s0005-7967(12)00093-9,10.1016/s0005-7967(12)00093-9,https://linkinghub.elsevier.com/retrieve/pii/S0005796712000939,,behaviour_research_and_therapy,behaviour_research_and_therapy,2012,50.0,7-8,Editorial Board/Publication Information,Editorial Board/Publication Information,,2012-8,,journal-article,,0,39,,False,True,False,False,False,False,False,True,False
