article_id,article_url,source_issue_url,source_issue_label,source,year,volume,issue_number,title,authors,citation,pages,doi,pdf_url,publication_date,online_publication_date,submission_date,acceptance_date,article_type,topics,abstract_text,n_keywords,duplicate_reason,canonical_source_issue_label,canonical_source_issue_url
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-4-2007,11562",4/2007 vol. 9,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-1-2008,11563",1/2008 vol. 10,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-2-2008,11564",2/2008 vol. 10,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-3-2008,11565",3/2008 vol. 10,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-4-2008,11566",4/2008 vol. 10,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-1-2009,11567",1/2009 vol. 11,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-2-2009,11568",2/2009 vol. 11,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-3-2009,11569",3/2009 vol. 11,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-4-2009,11570",4/2009 vol. 11,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html","https://www.archivespp.pl/Issue-1-2010,11571",1/2010 vol. 12,archive,2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,Sylwia Natalia Michałowska | Magdalena Chęć,Arch Psych Psych 2024;26(1):26-32,26-32,10.12740/APP/172133,https://www.archivespp.pl/pdf-172133-107631?filename=Dialectical-Behavior-Ther.pdf,2024-04-01,2024-04-03,2023-08-09,2023-09-11,,Psychotherapy,"The study aims to introduce Dialectical Behavior Therapy (DBT) as a viable approach to treating post-traumatic stress disorder (PTSD), as well as its comorbidity with borderline personality disorder (BPD). The paper refers to current studies conducted between 2017 and 2023 relating to DBT's efficacy in managing complex and relational early childhood trauma, including sexual abuse and violence. Analyses indicate that DBT helps to reduce PTSD symptoms in various age groups. An integrative approach, which combines DBT and methods such as Cognitive Behavioral Therapy (CBT), Cognitive Processing Therapy (CPT), or Eye Movement Desensitization and Reprocessing (EMDR), appears to enhance therapeutic effects. Therefore, it is recommended to implement programs based on DBT and evaluate their effectiveness in a group of Polish patients who have co-occurring symptoms of PTSD and BPD or PTSD alone.",4,duplicate_article_id_noncanonical_source_issue,1/2024 vol. 26,"https://www.archivespp.pl/Issue-1-2024,13962"
