url,year,volume,issue,doi,keyword_raw
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-1-the-areas-of,194143,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194143,logopedia
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-1-the-areas-of,194143,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194143,zdrowie psychiczne
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-1-the-areas-of,194143,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194143,dzieci
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-1-the-areas-of,194143,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194143,Psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,CC-BY 4.0
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,Ewa  Hrycyna
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,Więcej
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,Ukryj
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,ocena i diagnoza logopedyczna
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,terapia logopedyczna
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,zdrowie psychiczne dzieci
"https://www.psychiatriapolska.pl/Speech-and-Language-Therapy-in-Mental-Health-Care-of-Children-Part-2-competences,195509,0,1.html",2025,59,6,https://doi.org/10.12740/PP/195509,Psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,6/2025 vol. 59
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,CC-BY 4.0
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Pobierz cytowanie
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Michał Kamil Górski
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Renata  Polaniak
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Beata  Całyniuk
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Marta  Buczkowska
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Joanna  Fojcik
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Jolanta  Borowska-Malinowska
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Joanna  Domagalska
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Katarzyna  Antoniak-Sobczak
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Karolina  Górska
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Judyta  Pluta
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Lucyna  Ścisło
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Więcej
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Ukryj
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,pica
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,zaburzenia odżywiania
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,zaburzenia odżywiania nieokreślone inaczej
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Psychiatria środowiskowa
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Zaburzenia odżywiania się
"https://www.psychiatriapolska.pl/When-eating-inedible-things-Determining-the-prevalence-of-pica-disorder-in-a-group,202942,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/202942,Epidemiologia
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,CC-BY 4.0
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Joanna  Dudek
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Maria  Cyniak-Cieciura
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Jan  Topczewski
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Matthew D. Skinta
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Więcej
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Ukryj
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,umiejętności społeczne
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,relacja terapeutyczna
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,psychoterapia oparta na analizie funkcjonalnej
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Psychoterapia
"https://www.psychiatriapolska.pl/Validation-of-the-Polish-version-of-the-Functional-Analytic-Psychotherapy-Intimacy,194429,0,1.html",2025,59,6,https://doi.org/10.12740/PP/194429,Skale diagnostyczne
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,CC-BY 4.0
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Krystian  Wdowiak
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Agnieszka  Maciocha
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Julia  Wąż
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Więcej
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Ukryj
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,seksualność
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,ciąża
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,kobiety
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Seksuologia
"https://www.psychiatriapolska.pl/Women-s-sexuality-during-pregnancy,199492,0,1.html",2025,59,6,https://doi.org/10.12740/PP/199492,Epidemiologia
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,CC-BY 4.0
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Karolina  Fila-Pawłowska
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Dorota  Szcześniak
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Patryk  Piotrowski
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Agata Justyna Kołodziejczyk
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Mateusz  Łuc
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Emilia  Pawłowska
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Marta  Rymaszewska
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Joanna  Rymaszewska
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Więcej
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Ukryj
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,COVID-19
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,studenci
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,psychopatologia
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Psychiatria środowiskowa
"https://www.psychiatriapolska.pl/Long-term-effects-and-the-mediating-role-of-coping-styles-between-behavioral-changes,195284,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/195284,Epidemiologia
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,CC-BY 4.0
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Renata  Modrzejewska
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Agnieszka  Pac
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Więcej
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Ukryj
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,objawy depresyjne
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,zmienne kategorialne i dymensjonalne
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,substancje psychoaktywne
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,epidemiologia
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,adolescenci
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Psychiatria dzieci i młodzieży
"https://www.psychiatriapolska.pl/Using-Beck-Depression-Inventory-as-a-continuous-variable-as-an-indicator-of-risk,211839,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/211839,Epidemiologia
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,CC-BY 4.0
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Wiktoria  Nowak
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Paulina  Korba
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Natalia  Kinalska
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Julia  Kubik
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Anna  Lizoń
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Wirginia  Krzyściak
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Więcej
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Ukryj
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,adolescent
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,schizophrenia
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,olanzapine
"https://www.psychiatriapolska.pl/Olanzapine-in-the-treatment-of-schizophrenia-in-adolescents-mechanisms-of-action,214532,0,1.html",2025,59,6,https://doi.org/10.12740/PP/214532,Farmakoterapia i farmakologia
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,6/2025 vol. 59
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,CC-BY 4.0
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Pobierz cytowanie
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Małgorzata M. Puchalska-Wasyl
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Izabela  Jaroszek
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Więcej
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Ukryj
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,osoby nieheteronormatywne
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,stres mniejszościowy
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,dobrostan psychologiczny
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Psychoterapia
"https://www.psychiatriapolska.pl/Minority-stress-and-the-psychological-well-being-of-non-heteronormative-people-The,199788,0,1.html",2025,59,6,https://doi.org/10.12740/PP/OnlineFirst/199788,Psychiatria środowiskowa
